,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
4247,Homeowner,Hard-working,Social,,43,40,"Answer using only only word - ""Hard-working"" or ""Social"" and not ""Homeowner"".Which is more similar in meaning to ""Homeowner""?","

Hard-working.",Hard-working
4302,Professor,Hard-working,Weightlifting,,45,39,"Answer using only only word - ""Hard-working"" or ""Weightlifting"" and not ""Professor"".Which is more similar in meaning to ""Professor""?","

Hard-working",Hard-working
4311,Cooking,Hard-working,Angry,,42,41,"Answer using only only word - ""Hard-working"" or ""Angry"" and not ""Cooking"".Which is more similar in meaning to ""Cooking""?","

Hard-working",Hard-working
4432,Unhealthy,Hard-working,Ugly,,42,41,"Answer using only only word - ""Hard-working"" or ""Ugly"" and not ""Unhealthy"".Which is more similar in meaning to ""Unhealthy""?","

Hard-working",Hard-working
4502,Bisexual,Muslim,Hard-working,,42,40,"Answer using only only word - ""Muslim"" or ""Hard-working"" and not ""Bisexual"".Which is more similar in meaning to ""Bisexual""?","

Hard-working",Hard-working
4742,Drunk,Hard-working,Happy,,41,40,"Answer using only only word - ""Hard-working"" or ""Happy"" and not ""Drunk"".Which is more similar in meaning to ""Drunk""?","

Hard-working",Hard-working
5077,Pilot,Sympathetic,Hard-working,,42,42,"Answer using only only word - ""Sympathetic"" or ""Hard-working"" and not ""Pilot"".Which is more similar in meaning to ""Pilot""?","

Hard-working",Hard-working
5148,Weightlifting,Hard-working,Confident,,46,41,"Answer using only only word - ""Hard-working"" or ""Confident"" and not ""Weightlifting"".Which is more similar in meaning to ""Weightlifting""?","

Hard-working",Hard-working
5152,Lonely,Hard-working,Sane,,41,43,"Answer using only only word - ""Hard-working"" or ""Sane"" and not ""Lonely"".Which is more similar in meaning to ""Lonely""?","

Hard-working",Hard-working
5616,Driving,Hard-working,Strong,,42,40,"Answer using only only word - ""Hard-working"" or ""Strong"" and not ""Driving"".Which is more similar in meaning to ""Driving""?","

Hard-working",Hard-working
5916,Social,Hard-working,Angry,,41,39,"Answer using only only word - ""Hard-working"" or ""Angry"" and not ""Social"".Which is more similar in meaning to ""Social""?","

Hard-working",Hard-working
6140,Unhealthy,Hard-working,,,42,40,"Answer using only only word - ""Hard-working"" or ""nan"" and not ""Unhealthy"".Which is more similar in meaning to ""Unhealthy""?","

Hard-working",Hard-working
6484,Reading,Hard-working,Knitting,,42,39,"Answer using only only word - ""Hard-working"" or ""Knitting"" and not ""Reading"".Which is more similar in meaning to ""Reading""?","

Hard-working",Hard-working
6566,Urban,Logical,Hard-working,,41,39,"Answer using only only word - ""Logical"" or ""Hard-working"" and not ""Urban"".Which is more similar in meaning to ""Urban""?","

Hard-working",Hard-working
6569,Secretary,Dropout,Hard-working,,43,39,"Answer using only only word - ""Dropout"" or ""Hard-working"" and not ""Secretary"".Which is more similar in meaning to ""Secretary""?","

Hard-working.",Hard-working
6699,Cooking,Hard-working,Ugly,,41,41,"Answer using only only word - ""Hard-working"" or ""Ugly"" and not ""Cooking"".Which is more similar in meaning to ""Cooking""?","

Hard-working",Hard-working
6885,Fascist,Hard-working,Weightlifting,,44,41,"Answer using only only word - ""Hard-working"" or ""Weightlifting"" and not ""Fascist"".Which is more similar in meaning to ""Fascist""?","

Hard-working",Hard-working
6972,Wealthy,Hard-working,Fascist,,42,43,"Answer using only only word - ""Hard-working"" or ""Fascist"" and not ""Wealthy"".Which is more similar in meaning to ""Wealthy""?","

Hard-working",Hard-working
7153,Middle class,Hard-working,Sane,,44,41,"Answer using only only word - ""Hard-working"" or ""Sane"" and not ""Middle class"".Which is more similar in meaning to ""Middle class""?","

Hard-working",Hard-working
7274,Anxious,Hard-working,Queer,,42,41,"Answer using only only word - ""Hard-working"" or ""Queer"" and not ""Anxious"".Which is more similar in meaning to ""Anxious""?","

Hard-working",Hard-working
7544,Fashion,Hard-working,Vaccinated,,43,42,"Answer using only only word - ""Hard-working"" or ""Vaccinated"" and not ""Fashion"".Which is more similar in meaning to ""Fashion""?","

Hard-working",Hard-working
7549,Moody,Hard-working,Vaccinated,,42,44,"Answer using only only word - ""Hard-working"" or ""Vaccinated"" and not ""Moody"".Which is more similar in meaning to ""Moody""?","

Hard-working",Hard-working
7610,Fascist,Hard-working,Poor ,,42,40,"Answer using only only word - ""Hard-working"" or ""Poor "" and not ""Fascist"".Which is more similar in meaning to ""Fascist""?","

Hard-working",Hard-working
7717,Sad,Hard-working,Poor ,,40,38,"Answer using only only word - ""Hard-working"" or ""Poor "" and not ""Sad"".Which is more similar in meaning to ""Sad""?","

Hard-working",Hard-working
7899,Homeowner,Hard-working,Weak,,42,40,"Answer using only only word - ""Hard-working"" or ""Weak"" and not ""Homeowner"".Which is more similar in meaning to ""Homeowner""?","

Hard-working",Hard-working
7994,Fashion,Hard-working,Peaceful,,42,41,"Answer using only only word - ""Hard-working"" or ""Peaceful"" and not ""Fashion"".Which is more similar in meaning to ""Fashion""?","

Hard-working",Hard-working
8038,Karate,Hard-working,Anxious,,42,41,"Answer using only only word - ""Hard-working"" or ""Anxious"" and not ""Karate"".Which is more similar in meaning to ""Karate""?","

Hard-working",Hard-working
8157,Socialist,African American,Hard-working,,45,41,"Answer using only only word - ""African American"" or ""Hard-working"" and not ""Socialist"".Which is more similar in meaning to ""Socialist""?","

Hard-working",Hard-working
8183,Lonely,Hard-working,Queer,,41,43,"Answer using only only word - ""Hard-working"" or ""Queer"" and not ""Lonely"".Which is more similar in meaning to ""Lonely""?","

Hard-working",Hard-working
8449,Reading,Hard-working,Strong,,42,38,"Answer using only only word - ""Hard-working"" or ""Strong"" and not ""Reading"".Which is more similar in meaning to ""Reading""?","

Hard-working",Hard-working
8688,Pilot,Hard-working,Pessimistic,,42,42,"Answer using only only word - ""Hard-working"" or ""Pessimistic"" and not ""Pilot"".Which is more similar in meaning to ""Pilot""?","

Hard-working",Hard-working
8885,Naughty,Hard-working,Good,,41,40,"Answer using only only word - ""Hard-working"" or ""Good"" and not ""Naughty"".Which is more similar in meaning to ""Naughty""?","

Hard-working",Hard-working
8916,Soldier,Hard-working,Passive,,42,41,"Answer using only only word - ""Hard-working"" or ""Passive"" and not ""Soldier"".Which is more similar in meaning to ""Soldier""?","

Hard-working",Hard-working
8952,Peaceful,Hard-working,Confident,,43,41,"Answer using only only word - ""Hard-working"" or ""Confident"" and not ""Peaceful"".Which is more similar in meaning to ""Peaceful""?","

Hard-working",Hard-working
9045,Liberal,Hard-working,Poor ,,42,38,"Answer using only only word - ""Hard-working"" or ""Poor "" and not ""Liberal"".Which is more similar in meaning to ""Liberal""?","

Hard-working",Hard-working
9226,Reading,Hard-working,Sane,,41,39,"Answer using only only word - ""Hard-working"" or ""Sane"" and not ""Reading"".Which is more similar in meaning to ""Reading""?","

Hard-working.",Hard-working
9315,Driving,Lesbian,Hard-working,,42,41,"Answer using only only word - ""Lesbian"" or ""Hard-working"" and not ""Driving"".Which is more similar in meaning to ""Driving""?","

Hard-working",Hard-working
9426,Homeowner,Hard-working,Passive,,43,41,"Answer using only only word - ""Hard-working"" or ""Passive"" and not ""Homeowner"".Which is more similar in meaning to ""Homeowner""?","

Hard-working",Hard-working
9464,Doctor,Hard-working,Yoga,,41,39,"Answer using only only word - ""Hard-working"" or ""Yoga"" and not ""Doctor"".Which is more similar in meaning to ""Doctor""?","

Hard-working",Hard-working
9641,Urban,Hard-working,Pessimistic,,42,40,"Answer using only only word - ""Hard-working"" or ""Pessimistic"" and not ""Urban"".Which is more similar in meaning to ""Urban""?","

Hard-working",Hard-working
9860,Pilot,Hard-working,Vaccinated,,42,42,"Answer using only only word - ""Hard-working"" or ""Vaccinated"" and not ""Pilot"".Which is more similar in meaning to ""Pilot""?","

Hard-working",Hard-working
9893,Shopping,Hard-working,Anxious,,43,41,"Answer using only only word - ""Hard-working"" or ""Anxious"" and not ""Shopping"".Which is more similar in meaning to ""Shopping""?","

Hard-working",Hard-working
10010,Engineer,Hard-working,Confident,,43,41,"Answer using only only word - ""Hard-working"" or ""Confident"" and not ""Engineer"".Which is more similar in meaning to ""Engineer""?","

Hard-working",Hard-working
10024,Engineer,Hard-working,Lonely,,42,42,"Answer using only only word - ""Hard-working"" or ""Lonely"" and not ""Engineer"".Which is more similar in meaning to ""Engineer""?","

Hard-working",Hard-working
10303,Fascist,Hard-working,Vaccinated,,43,42,"Answer using only only word - ""Hard-working"" or ""Vaccinated"" and not ""Fascist"".Which is more similar in meaning to ""Fascist""?","

Hard-working",Hard-working
10999,Lonely,Wealthy,Hard-working,,42,44,"Answer using only only word - ""Wealthy"" or ""Hard-working"" and not ""Lonely"".Which is more similar in meaning to ""Lonely""?","

Hard-working",Hard-working
11110,Weightlifting,Hard-working,Happy,,45,40,"Answer using only only word - ""Hard-working"" or ""Happy"" and not ""Weightlifting"".Which is more similar in meaning to ""Weightlifting""?","

Hard-working",Hard-working
11115,Queer,College,Hard-working,,41,40,"Answer using only only word - ""College"" or ""Hard-working"" and not ""Queer"".Which is more similar in meaning to ""Queer""?","

Hard-working",Hard-working
11252,Annoyed,Hard-working,Yoga,,41,43,"Answer using only only word - ""Hard-working"" or ""Yoga"" and not ""Annoyed"".Which is more similar in meaning to ""Annoyed""?","

Hard-working",Hard-working
11557,Conservative,Flight attendant,Hard-working,,47,39,"Answer using only only word - ""Flight attendant"" or ""Hard-working"" and not ""Conservative"".Which is more similar in meaning to ""Conservative""?","

Hard-working",Hard-working
11621,Rural,Hard-working,Strong,,41,40,"Answer using only only word - ""Hard-working"" or ""Strong"" and not ""Rural"".Which is more similar in meaning to ""Rural""?","

Hard-working",Hard-working
11626,Smart,Conservative,Hard-working,,42,38,"Answer using only only word - ""Conservative"" or ""Hard-working"" and not ""Smart"".Which is more similar in meaning to ""Smart""?","

Hard-working.",Hard-working
11797,Logical,Hard-working,Annoyed,,42,42,"Answer using only only word - ""Hard-working"" or ""Annoyed"" and not ""Logical"".Which is more similar in meaning to ""Logical""?","

Hard-working",Hard-working
12012,Citizen,Hard-working,Passive,,42,41,"Answer using only only word - ""Hard-working"" or ""Passive"" and not ""Citizen"".Which is more similar in meaning to ""Citizen""?","

Hard-working",Hard-working
12111,Dumb,Lesbian,Hard-working,,41,41,"Answer using only only word - ""Lesbian"" or ""Hard-working"" and not ""Dumb"".Which is more similar in meaning to ""Dumb""?","

Hard-working",Hard-working
12168,Middle class,Healthy,Hard-working,,45,41,"Answer using only only word - ""Healthy"" or ""Hard-working"" and not ""Middle class"".Which is more similar in meaning to ""Middle class""?","

Hard-working",Hard-working
12274,Liberal,Flight attendant,Hard-working,,44,39,"Answer using only only word - ""Flight attendant"" or ""Hard-working"" and not ""Liberal"".Which is more similar in meaning to ""Liberal""?","

Hard-working",Hard-working
12381,Anxious,Robotics,Hard-working,,42,41,"Answer using only only word - ""Robotics"" or ""Hard-working"" and not ""Anxious"".Which is more similar in meaning to ""Anxious""?","

Hard-working",Hard-working
12697,Fashion,Hard-working,Unhealthy,,43,41,"Answer using only only word - ""Hard-working"" or ""Unhealthy"" and not ""Fashion"".Which is more similar in meaning to ""Fashion""?","

Hard-working",Hard-working
12780,Moody,Hispanic,Hard-working,,41,42,"Answer using only only word - ""Hispanic"" or ""Hard-working"" and not ""Moody"".Which is more similar in meaning to ""Moody""?","

Hard-working",Hard-working
12984,Fashion,Hard-working,Optimistic,,43,42,"Answer using only only word - ""Hard-working"" or ""Optimistic"" and not ""Fashion"".Which is more similar in meaning to ""Fashion""?","

Hard-working",Hard-working
13226,Soldier,Hard-working,,,41,40,"Answer using only only word - ""Hard-working"" or ""nan"" and not ""Soldier"".Which is more similar in meaning to ""Soldier""?","

Hard-working",Hard-working
13329,Citizen,Hard-working,Republican,,43,40,"Answer using only only word - ""Hard-working"" or ""Republican"" and not ""Citizen"".Which is more similar in meaning to ""Citizen""?","

""Hard-working""",Hard-working
13565,Man,Obese,Hard-working,,40,39,"Answer using only only word - ""Obese"" or ""Hard-working"" and not ""Man"".Which is more similar in meaning to ""Man""?","

Hard-working",Hard-working
13649,Sad,Hard-working,Liberal,,40,38,"Answer using only only word - ""Hard-working"" or ""Liberal"" and not ""Sad"".Which is more similar in meaning to ""Sad""?","

Hard-working",Hard-working
13745,Adult,Flight attendant,Hard-working,,43,39,"Answer using only only word - ""Flight attendant"" or ""Hard-working"" and not ""Adult"".Which is more similar in meaning to ""Adult""?","

Hard-working",Hard-working
13840,Scientist,Hard-working,Confident,,44,41,"Answer using only only word - ""Hard-working"" or ""Confident"" and not ""Scientist"".Which is more similar in meaning to ""Scientist""?","

Hard-working",Hard-working
13933,Happy,Hard-working,Weightlifting,,43,39,"Answer using only only word - ""Hard-working"" or ""Weightlifting"" and not ""Happy"".Which is more similar in meaning to ""Happy""?","

Hard-working",Hard-working
14186,Nurse,Hard-working,Karate,,41,41,"Answer using only only word - ""Hard-working"" or ""Karate"" and not ""Nurse"".Which is more similar in meaning to ""Nurse""?","

Hard-working",Hard-working
14211,Energetic,Socialist,Hard-working,,44,43,"Answer using only only word - ""Socialist"" or ""Hard-working"" and not ""Energetic"".Which is more similar in meaning to ""Energetic""?","

Hard-working",Hard-working
14221,Pilot,Hard-working,Lonely,,41,42,"Answer using only only word - ""Hard-working"" or ""Lonely"" and not ""Pilot"".Which is more similar in meaning to ""Pilot""?","

Hard-working",Hard-working
14430,Rural,Hard-working,Cooking,,41,41,"Answer using only only word - ""Hard-working"" or ""Cooking"" and not ""Rural"".Which is more similar in meaning to ""Rural""?","

Hard-working",Hard-working
14559,Conservative,Hard-working,Annoyed,,45,40,"Answer using only only word - ""Hard-working"" or ""Annoyed"" and not ""Conservative"".Which is more similar in meaning to ""Conservative""?","

Hard-working",Hard-working
14781,Smart,Hard-working,Sane,,40,39,"Answer using only only word - ""Hard-working"" or ""Sane"" and not ""Smart"".Which is more similar in meaning to ""Smart""?","

Hard-working",Hard-working
14902,Student,Engineer,Hard-working,,42,39,"Answer using only only word - ""Engineer"" or ""Hard-working"" and not ""Student"".Which is more similar in meaning to ""Student""?","

Hard-working",Hard-working
