,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
859,Chameleon,Crocodile,Shovel,reptile,42.0,45,"Answer using only only word - ""Crocodile"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Crocodile",Crocodile
860,Lawn Mower,Grinding disk,Spanner,tool,44.0,46,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Grinding disk",Grinding disk
861,Knife,Crocodile,Lawn Mower,tool,41.0,44,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Crocodile",Crocodile
862,Paint brush,Cobra,Knife,tool,42.0,43,"Answer using only only word - ""Cobra"" or ""Knife"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Cobra",Cobra
863,Chameleon,Saw,Shovel,reptile,41.0,43,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
864,Lawn Mower,Paint brush,Vacuum,tool,43.0,46,"Answer using only only word - ""Paint brush"" or ""Vacuum"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Vacuum",Vacuum
865,Dinosaur,Alligator,Caiman,reptile,42.0,40,"Answer using only only word - ""Alligator"" or ""Caiman"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Alligator",Alligator
866,Screwdriver,Axe,Snake,tool,41.0,41,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Axe",Axe
867,Paint brush,Lizard,Tortoise,tool,43.0,43,"Answer using only only word - ""Lizard"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Lizard",Lizard
868,Paint brush,Hammer,Nail,tool,42.0,42,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Hammer",Hammer
869,Blindworm,Anvil,Toad,reptile,41.0,42,"Answer using only only word - ""Anvil"" or ""Toad"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Toad",Toad
870,Blindworm,Chameleon,Oil can,reptile,42.0,43,"Answer using only only word - ""Chameleon"" or ""Oil can"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Chameleon",Chameleon
871,Dinosaur,Caiman,Screwdriver,reptile,42.0,41,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Caiman",Caiman
872,Axe,Blindworm,Knife,tool,39.0,41,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
873,Shovel,Axe,Screwdriver,tool,40.0,43,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
874,Snake,Knife,Nail,reptile,39.0,38,"Answer using only only word - ""Knife"" or ""Nail"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Knife",Knife
875,Toad,Crocodile,Screwdriver,reptile,41.0,43,"Answer using only only word - ""Crocodile"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Crocodile",Crocodile
876,Toad,Anvil,Shovel,reptile,39.0,41,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Anvil",Anvil
877,Blindworm,Crocodile,Dinosaur,reptile,43.0,44,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Crocodile",Crocodile
878,Crocodile,Paint brush,Turtle,reptile,43.0,45,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Turtle",Turtle
879,Chisel,Alligator,Oil can,tool,41.0,40,"Answer using only only word - ""Alligator"" or ""Oil can"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Oil can",Oil can
880,Chameleon,Oil can,Shovel,reptile,42.0,43,"Answer using only only word - ""Oil can"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Oil can",Oil can
881,Lizard,Caiman,Gecko,reptile,40.0,40,"Answer using only only word - ""Caiman"" or ""Gecko"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
882,Screwdriver,Dinosaur,Oil can,tool,43.0,42,"Answer using only only word - ""Dinosaur"" or ""Oil can"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Dinosaur",Dinosaur
883,Oil can,Anvil,Tortoise,tool,41.0,41,"Answer using only only word - ""Anvil"" or ""Tortoise"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Anvil",Anvil
884,Vacuum,Axe,Tortoise,tool,40.0,43,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
885,Nail,Anvil,Chameleon,tool,39.0,41,"Answer using only only word - ""Anvil"" or ""Chameleon"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
886,Lizard,Grinding disk,Tortoise,reptile,42.0,42,"Answer using only only word - ""Grinding disk"" or ""Tortoise"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Tortoise",Tortoise
887,Crocodile,Blindworm,Tortoise,reptile,43.0,46,"Answer using only only word - ""Blindworm"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Blindworm.",Blindworm
888,Nail,Crocodile,Oil can,tool,40.0,42,"Answer using only only word - ""Crocodile"" or ""Oil can"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Crocodile",Crocodile
889,Chisel,Hammer,Lawn Mower,tool,41.0,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
890,Paint brush,Chameleon,Spanner,tool,43.0,44,"Answer using only only word - ""Chameleon"" or ""Spanner"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chameleon",Chameleon
891,Tortoise,Grinding disk,Saw,reptile,42.0,51,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Saw",Saw
892,Crocodile,Caiman,Grinding disk,reptile,43.0,45,"Answer using only only word - ""Caiman"" or ""Grinding disk"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Caiman",Caiman
893,Knife,Crocodile,Nail,tool,40.0,42,"Answer using only only word - ""Crocodile"" or ""Nail"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Nail",Nail
894,Caiman,Boa python,Chisel,reptile,41.0,41,"Answer using only only word - ""Boa python"" or ""Chisel"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Python",fill manually
895,Tortoise,Gecko,Grinding disk,reptile,42.0,43,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Gecko",Gecko
896,Saw,Anvil,Lawn Mower,tool,39.0,42,"Answer using only only word - ""Anvil"" or ""Lawn Mower"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Anvil",Anvil
897,Blindworm,Axe,Nail,reptile,40.0,42,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
898,Toad,Cobra,Tortoise,reptile,39.0,42,"Answer using only only word - ""Cobra"" or ""Tortoise"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Cobra",Cobra
899,Cobra,Alligator,Blindworm,reptile,41.0,43,"Answer using only only word - ""Alligator"" or ""Blindworm"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Alligator",Alligator
900,Axe,Anvil,Screwdriver,tool,39.0,41,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Anvil",Anvil
901,Shovel,Alligator,Knife,tool,40.0,42,"Answer using only only word - ""Alligator"" or ""Knife"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Alligator",Alligator
902,Chisel,Grinding disk,Oil can,tool,42.0,41,"Answer using only only word - ""Grinding disk"" or ""Oil can"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Grinding disk.",Grinding disk
903,Vacuum,Blindworm,Shovel,tool,41.0,44,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Blindworm",Blindworm
904,Lawn Mower,Paint brush,Toad,tool,43.0,45,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Paint brush",Paint brush
905,Vacuum,Axe,Grinding disk,tool,41.0,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
906,Tortoise,Dinosaur,Hammer,reptile,41.0,42,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
907,Snake,Chameleon,Gecko,reptile,40.0,39,"Answer using only only word - ""Chameleon"" or ""Gecko"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chameleon",Chameleon
908,Salamander,Boa python,Gecko,reptile,43.0,43,"Answer using only only word - ""Boa python"" or ""Gecko"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Boa python",Boa python
909,Crocodile,Axe,Screwdriver,reptile,42.0,45,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
910,Saw,Lizard,Shovel,tool,38.0,41,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Lizard",Lizard
911,Alligator,Axe,Snake,reptile,40.0,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Axe",Axe
912,Screwdriver,Saw,Shovel,tool,42.0,43,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
913,Hammer,Blindworm,Grinding disk,tool,42.0,42,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Blindworm",Blindworm
914,Grinding disk,Knife,Saw,tool,42.0,42,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
915,Paint brush,Lawn Mower,Snake,tool,43.0,43,"Answer using only only word - ""Lawn Mower"" or ""Snake"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Snake",Snake
916,Shovel,Cobra,Lizard,tool,40.0,43,"Answer using only only word - ""Cobra"" or ""Lizard"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Cobra",Cobra
917,Salamander,Cobra,Lawn Mower,reptile,43.0,45,"Answer using only only word - ""Cobra"" or ""Lawn Mower"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Cobra",Cobra
918,Vacuum,Hammer,Lizard,tool,40.0,42,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Lizard",Lizard
919,Spanner,Boa python,Cobra,tool,41.0,44,"Answer using only only word - ""Boa python"" or ""Cobra"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Cobra",Cobra
920,Oil can,Screwdriver,Turtle,tool,42.0,41,"Answer using only only word - ""Screwdriver"" or ""Turtle"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
921,Turtle,Caiman,Toad,reptile,39.0,40,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Caiman",Caiman
922,Oil can,Grinding disk,Toad,tool,42.0,41,"Answer using only only word - ""Grinding disk"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Toad",Toad
923,Lawn Mower,Axe,Crocodile,tool,42.0,46,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
924,Chisel,Anvil,Chameleon,tool,40.0,41,"Answer using only only word - ""Anvil"" or ""Chameleon"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Anvil",Anvil
925,Nail,Alligator,Crocodile,tool,40.0,42,"Answer using only only word - ""Alligator"" or ""Crocodile"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Crocodile.",Crocodile
926,Salamander,Nail,Toad,reptile,41.0,42,"Answer using only only word - ""Nail"" or ""Toad"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Nail",Nail
927,Turtle,Saw,Shovel,reptile,39.0,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
928,Boa python,Chisel,Nail,reptile,41.0,42,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chisel",Chisel
929,Dinosaur,Salamander,Vacuum,reptile,42.0,42,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Vacuum",Vacuum
930,Axe,Chisel,Crocodile,tool,39.0,42,"Answer using only only word - ""Chisel"" or ""Crocodile"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
931,Gecko,Blindworm,Boa python,reptile,41.0,42,"Answer using only only word - ""Blindworm"" or ""Boa python"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Blindworm",Blindworm
932,Crocodile,Shovel,Spanner,reptile,42.0,46,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Shovel",Shovel
933,Snake,Caiman,Lizard,reptile,39.0,38,"Answer using only only word - ""Caiman"" or ""Lizard"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Lizard",Lizard
934,Turtle,Blindworm,Cobra,reptile,40.0,42,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Cobra",Cobra
935,Dinosaur,Alligator,Anvil,reptile,41.0,40,"Answer using only only word - ""Alligator"" or ""Anvil"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Alligator",Alligator
936,Axe,Grinding disk,Lizard,tool,40.0,41,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Lizard",Lizard
937,Gecko,Crocodile,Salamander,reptile,41.0,43,"Answer using only only word - ""Crocodile"" or ""Salamander"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Crocodile",Crocodile
938,Saw,Dinosaur,Lawn Mower,tool,40.0,42,"Answer using only only word - ""Dinosaur"" or ""Lawn Mower"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
939,Knife,Axe,Crocodile,tool,39.0,42,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
940,Caiman,Cobra,Saw,reptile,39.0,41,"Answer using only only word - ""Cobra"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Cobra",Cobra
941,Hammer,Lawn Mower,Oil can,tool,41.0,42,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Oil can",Oil can
942,Knife,Oil can,Tortoise,tool,40.0,41,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Oil can.",Oil can
943,Spanner,Knife,Salamander,tool,41.0,43,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Knife",Knife
944,Caiman,Axe,Nail,reptile,39.0,40,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
945,Screwdriver,Oil can,Shovel,tool,43.0,43,"Answer using only only word - ""Oil can"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Oil can.",Oil can
946,Turtle,Saw,Spanner,reptile,39.0,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
947,Axe,Paint brush,Turtle,tool,40.0,41,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Paint brush",Paint brush
948,Snake,Knife,Toad,reptile,39.0,38,"Answer using only only word - ""Knife"" or ""Toad"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Knife",Knife
949,Oil can,Axe,Lizard,tool,40.0,40,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Axe",Axe
