,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1743,Blindworm,Anvil,Tortoise,reptile,42.0,40,"Answer using only only word - ""Anvil"" or ""Tortoise"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Tortoise",Tortoise
1744,Nail,Alligator,Anvil,tool,39.0,36,"Answer using only only word - ""Alligator"" or ""Anvil"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Alligator",Alligator
1745,Alligator,Chisel,Saw,reptile,41.0,36,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
1746,Crocodile,Axe,Knife,reptile,40.0,40,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
1747,Nail,Boa python,Saw,tool,39.0,37,"Answer using only only word - ""Boa python"" or ""Saw"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw",Saw
1748,Lawn Mower,Blindworm,Boa python,tool,44.0,43,"Answer using only only word - ""Blindworm"" or ""Boa python"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Boa python",Boa python
1749,Anvil,Axe,Shovel,tool,39.0,37,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
1750,Vacuum,Nail,Turtle,tool,39.0,38,"Answer using only only word - ""Nail"" or ""Turtle"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
1751,Anvil,Caiman,Shovel,tool,39.0,37,"Answer using only only word - ""Caiman"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Caiman",Caiman
1752,Lizard,Anvil,Shovel,reptile,40.0,37,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Anvil",Anvil
1753,Vacuum,Alligator,Toad,tool,40.0,38,"Answer using only only word - ""Alligator"" or ""Toad"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Alligator",Alligator
1754,Turtle,Chisel,Dinosaur,reptile,40.0,36,"Answer using only only word - ""Chisel"" or ""Dinosaur"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Dinosaur",Dinosaur
1755,Turtle,Blindworm,Nail,reptile,40.0,37,"Answer using only only word - ""Blindworm"" or ""Nail"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Nail",Nail
1756,Saw,Paint brush,Toad,tool,39.0,38,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Paint brush",Paint brush
1757,Salamander,Grinding disk,Turtle,reptile,44.0,39,"Answer using only only word - ""Grinding disk"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Turtle",Turtle
1758,Lizard,Gecko,Nail,reptile,39.0,36,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
1759,Tortoise,Lawn Mower,Lizard,reptile,42.0,40,"Answer using only only word - ""Lawn Mower"" or ""Lizard"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Lizard",Lizard
1760,Paint brush,Anvil,Axe,tool,41.0,38,"Answer using only only word - ""Anvil"" or ""Axe"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Anvil",Anvil
1761,Hammer,Nail,Saw,tool,39.0,36,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Nail",Nail
1762,Chisel,Caiman,Screwdriver,tool,41.0,37,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Caiman",Caiman
1763,Blindworm,Anvil,Caiman,reptile,41.0,38,"Answer using only only word - ""Anvil"" or ""Caiman"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Caiman",Caiman
1764,Salamander,Saw,Snake,reptile,41.0,37,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Saw",Saw
1765,Blindworm,Dinosaur,Salamander,reptile,43.0,39,"Answer using only only word - ""Dinosaur"" or ""Salamander"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Dinosaur",Dinosaur
1766,Alligator,Anvil,Knife,reptile,41.0,36,"Answer using only only word - ""Anvil"" or ""Knife"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Anvil",Anvil
1767,Boa python,Caiman,Hammer,reptile,42.0,38,"Answer using only only word - ""Caiman"" or ""Hammer"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Caiman",Caiman
1768,Vacuum,Nail,Salamander,tool,40.0,39,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
1769,Anvil,Grinding disk,Lizard,tool,41.0,38,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Grinding disk",Grinding disk
1770,Axe,Boa python,Lawn Mower,tool,40.0,40,"Answer using only only word - ""Boa python"" or ""Lawn Mower"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Boa python",Boa python
1771,Shovel,Caiman,Paint brush,tool,41.0,40,"Answer using only only word - ""Caiman"" or ""Paint brush"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Paint brush",Paint brush
1772,Lizard,Gecko,Grinding disk,reptile,41.0,37,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
1773,Shovel,Alligator,Gecko,tool,40.0,38,"Answer using only only word - ""Alligator"" or ""Gecko"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Alligator",Alligator
1774,Axe,Dinosaur,Hammer,tool,39.0,36,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Hammer",Hammer
1775,Grinding disk,Lizard,Paint brush,tool,45.0,39,"Answer using only only word - ""Lizard"" or ""Paint brush"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Lizard",Lizard
1776,Snake,Lawn Mower,Oil can,reptile,41.0,36,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Oil can",Oil can
1777,Gecko,Alligator,Snake,reptile,40.0,35,"Answer using only only word - ""Alligator"" or ""Snake"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Alligator",Alligator
1778,Toad,Oil can,Tortoise,reptile,40.0,38,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Oil can.",Oil can
1779,Saw,Crocodile,Screwdriver,tool,40.0,41,"Answer using only only word - ""Crocodile"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Crocodile",Crocodile
1780,Salamander,Hammer,Nail,reptile,41.0,38,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Nail",Nail
1781,Hammer,Chisel,Lawn Mower,tool,41.0,38,"Answer using only only word - ""Chisel"" or ""Lawn Mower"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
1782,Oil can,Cobra,Shovel,tool,40.0,39,"Answer using only only word - ""Cobra"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
1783,Shovel,Axe,Lizard,tool,39.0,38,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1784,Crocodile,Chisel,Turtle,reptile,41.0,40,"Answer using only only word - ""Chisel"" or ""Turtle"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Turtle",Turtle
1785,Oil can,Gecko,Grinding disk,tool,42.0,37,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Gecko",Gecko
1786,Nail,Axe,Salamander,tool,39.0,37,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Axe",Axe
1787,Lawn Mower,Gecko,Nail,tool,41.0,40,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Gecko",Gecko
1788,Tortoise,Chameleon,Salamander,reptile,43.0,41,"Answer using only only word - ""Chameleon"" or ""Salamander"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chameleon",Chameleon
1789,Snake,Oil can,Saw,reptile,39.0,35,"Answer using only only word - ""Oil can"" or ""Saw"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Oil can.",Oil can
1790,Oil can,Axe,Salamander,tool,41.0,37,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Axe",Axe
1791,Screwdriver,Chameleon,Cobra,tool,43.0,41,"Answer using only only word - ""Chameleon"" or ""Cobra"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Cobra",Cobra
1792,Paint brush,Cobra,Vacuum,tool,42.0,41,"Answer using only only word - ""Cobra"" or ""Vacuum"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Cobra",Cobra
1793,Grinding disk,Lizard,Tortoise,tool,44.0,39,"Answer using only only word - ""Lizard"" or ""Tortoise"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Lizard",Lizard
1794,Oil can,Blindworm,Paint brush,tool,42.0,39,"Answer using only only word - ""Blindworm"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
1795,Caiman,Chameleon,Vacuum,reptile,41.0,39,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Chameleon",Chameleon
1796,Anvil,Boa python,Spanner,tool,41.0,39,"Answer using only only word - ""Boa python"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Boa python",Boa python
1797,Gecko,Blindworm,Oil can,reptile,40.0,37,"Answer using only only word - ""Blindworm"" or ""Oil can"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Oil can",Oil can
1798,Knife,Blindworm,Snake,tool,40.0,35,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Snake",Snake
1799,Crocodile,Oil can,Screwdriver,reptile,43.0,42,"Answer using only only word - ""Oil can"" or ""Screwdriver"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Oil can.",Oil can
1800,Chameleon,Axe,Boa python,reptile,42.0,39,"Answer using only only word - ""Axe"" or ""Boa python"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
1801,Anvil,Grinding disk,Spanner,tool,41.0,39,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Spanner",Spanner
1802,Alligator,Dinosaur,Gecko,reptile,42.0,36,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Dinosaur",Dinosaur
1803,Chameleon,Axe,Dinosaur,reptile,41.0,38,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
1804,Caiman,Hammer,Knife,reptile,40.0,36,"Answer using only only word - ""Hammer"" or ""Knife"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Hammer",Hammer
1805,Spanner,Alligator,Turtle,tool,41.0,38,"Answer using only only word - ""Alligator"" or ""Turtle"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Alligator",Alligator
1806,Chameleon,Screwdriver,Turtle,reptile,43.0,39,"Answer using only only word - ""Screwdriver"" or ""Turtle"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Turtle",Turtle
1807,Lizard,Axe,Crocodile,reptile,40.0,38,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
1808,Blindworm,Grinding disk,Turtle,reptile,43.0,39,"Answer using only only word - ""Grinding disk"" or ""Turtle"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Turtle",Turtle
1809,Tortoise,Nail,Shovel,reptile,40.0,39,"Answer using only only word - ""Nail"" or ""Shovel"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Nail",Nail
1810,Boa python,Chameleon,Oil can,reptile,43.0,40,"Answer using only only word - ""Chameleon"" or ""Oil can"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
1811,Snake,Anvil,Shovel,reptile,39.0,35,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Anvil",Anvil
1812,Snake,Chameleon,Turtle,reptile,40.0,36,"Answer using only only word - ""Chameleon"" or ""Turtle"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chameleon",Chameleon
1813,Oil can,Boa python,Chameleon,tool,42.0,39,"Answer using only only word - ""Boa python"" or ""Chameleon"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Boa python",Boa python
1814,Anvil,Grinding disk,Paint brush,tool,42.0,39,"Answer using only only word - ""Grinding disk"" or ""Paint brush"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Grinding disk",Grinding disk
1815,Axe,Chameleon,Gecko,tool,39.0,38,"Answer using only only word - ""Chameleon"" or ""Gecko"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chameleon",Chameleon
1816,Anvil,Chisel,Gecko,tool,39.0,36,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel",Chisel
1817,Blindworm,Nail,Salamander,reptile,42.0,39,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Nail",Nail
1818,Chameleon,Lawn Mower,Toad,reptile,42.0,40,"Answer using only only word - ""Lawn Mower"" or ""Toad"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Toad",Toad
1819,Crocodile,Saw,Shovel,reptile,41.0,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Saw",Saw
1820,Hammer,Cobra,Snake,tool,39.0,37,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Cobra",Cobra
1821,Turtle,Screwdriver,Tortoise,reptile,42.0,39,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Tortoise",Tortoise
1822,Screwdriver,Alligator,Axe,tool,42.0,38,"Answer using only only word - ""Alligator"" or ""Axe"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Axe",Axe
1823,Blindworm,Alligator,Spanner,reptile,42.0,39,"Answer using only only word - ""Alligator"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Alligator",Alligator
1824,Screwdriver,Alligator,Turtle,tool,43.0,38,"Answer using only only word - ""Alligator"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Turtle",Turtle
1825,Tortoise,Alligator,Turtle,reptile,42.0,38,"Answer using only only word - ""Alligator"" or ""Turtle"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Turtle",Turtle
1826,Lawn Mower,Cobra,Grinding disk,tool,43.0,43,"Answer using only only word - ""Cobra"" or ""Grinding disk"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Cobra",Cobra
1827,Boa python,Nail,Turtle,reptile,41.0,38,"Answer using only only word - ""Nail"" or ""Turtle"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Nail",Nail
1828,Lawn Mower,Axe,Blindworm,tool,42.0,41,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
1829,Paint brush,Boa python,Chameleon,tool,44.0,41,"Answer using only only word - ""Boa python"" or ""Chameleon"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Boa python",Boa python
1830,Snake,Blindworm,Grinding disk,reptile,42.0,37,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Blindworm",Blindworm
1831,Toad,Cobra,Snake,reptile,38.0,35,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Snake",Snake
1832,Salamander,Knife,Snake,reptile,41.0,36,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Snake",Snake
1833,Shovel,Nail,Snake,tool,39.0,37,"Answer using only only word - ""Nail"" or ""Snake"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Nail",Nail
1834,Oil can,Knife,Salamander,tool,41.0,37,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Knife",Knife
1835,Nail,Chisel,Tortoise,tool,39.0,37,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
