,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
383,Chisel,Hammer,Nail,tool,39,40,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
392,Chameleon,Hammer,Paint brush,reptile,43,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Hammer",Hammer
453,Spanner,Hammer,Knife,tool,40,42,"Answer using only only word - ""Hammer"" or ""Knife"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
457,Shovel,Boa python,Hammer,tool,41,43,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Hammer",Hammer
476,Alligator,Hammer,Tortoise,reptile,42,41,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
505,Axe,Boa python,Hammer,tool,39,41,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Hammer",Hammer
512,Toad,Hammer,Paint brush,reptile,40,41,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
532,Paint brush,Hammer,Shovel,tool,42,43,"Answer using only only word - ""Hammer"" or ""Shovel"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Hammer",Hammer
536,Knife,Hammer,Oil can,tool,40,40,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
545,Blindworm,Hammer,Paint brush,reptile,43,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Hammer",Hammer
575,Turtle,Hammer,Tortoise,reptile,40,41,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Hammer",Hammer
584,Lawn Mower,Anvil,Hammer,tool,42,44,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
604,Oil can,Hammer,Spanner,tool,41,41,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Hammer",Hammer
610,Lawn Mower,Hammer,Oil can,tool,42,52,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
618,Screwdriver,Hammer,Lizard,tool,42,42,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Hammer",Hammer
676,Chisel,Hammer,Toad,tool,39,40,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
683,Saw,Hammer,Oil can,tool,39,40,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Hammer",Hammer
735,Shovel,Alligator,Hammer,tool,41,42,"Answer using only only word - ""Alligator"" or ""Hammer"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Hammer",Hammer
751,Spanner,Crocodile,Hammer,tool,41,44,"Answer using only only word - ""Crocodile"" or ""Hammer"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
773,Oil can,Hammer,Screwdriver,tool,42,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Hammer",Hammer
798,Grinding disk,Hammer,Paint brush,tool,45,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Hammer",Hammer
814,Alligator,Hammer,Toad,reptile,41,40,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
817,Caiman,Hammer,Screwdriver,reptile,41,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Hammer",Hammer
818,Anvil,Hammer,Snake,tool,39,39,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
850,Vacuum,Hammer,Screwdriver,tool,41,43,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Hammer",Hammer
854,Nail,Caiman,Hammer,tool,39,40,"Answer using only only word - ""Caiman"" or ""Hammer"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Hammer",Hammer
857,Anvil,Hammer,Vacuum,tool,39,41,"Answer using only only word - ""Hammer"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
868,Paint brush,Hammer,Nail,tool,42,42,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Hammer",Hammer
889,Chisel,Hammer,Lawn Mower,tool,41,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
962,Axe,Hammer,Nail,tool,38,40,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Hammer",Hammer
975,Anvil,Hammer,Nail,tool,39,40,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
1004,Oil can,Hammer,Snake,tool,40,39,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Hammer",Hammer
1008,Boa python,Hammer,Saw,reptile,41,42,"Answer using only only word - ""Hammer"" or ""Saw"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Hammer",Hammer
1040,Knife,Hammer,Snake,tool,39,39,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
1105,Grinding disk,Hammer,Snake,tool,43,41,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Hammer",Hammer
1111,Chameleon,Hammer,Turtle,reptile,41,42,"Answer using only only word - ""Hammer"" or ""Turtle"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Hammer",Hammer
1180,Lizard,Grinding disk,Hammer,reptile,42,41,"Answer using only only word - ""Grinding disk"" or ""Hammer"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Hammer",Hammer
1230,Lizard,Hammer,Lawn Mower,reptile,41,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Hammer",Hammer
1264,Toad,Hammer,Vacuum,reptile,39,41,"Answer using only only word - ""Hammer"" or ""Vacuum"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
1270,Spanner,Hammer,Paint brush,tool,42,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
1304,Chisel,Hammer,Spanner,tool,40,41,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
1311,Crocodile,Anvil,Hammer,reptile,41,44,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Hammer",Hammer
1320,Lizard,Hammer,Screwdriver,reptile,41,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Hammer",Hammer
1332,Lawn Mower,Alligator,Hammer,tool,43,44,"Answer using only only word - ""Alligator"" or ""Hammer"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
1345,Alligator,Hammer,Shovel,reptile,41,41,"Answer using only only word - ""Hammer"" or ""Shovel"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
1349,Screwdriver,Crocodile,Hammer,tool,43,44,"Answer using only only word - ""Crocodile"" or ""Hammer"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Hammer",Hammer
1359,Spanner,Axe,Hammer,tool,40,42,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
1390,Spanner,Hammer,Oil can,tool,41,42,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer.",Hammer
1444,Toad,Hammer,Screwdriver,reptile,40,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
1450,Cobra,Chameleon,Hammer,reptile,40,51,"Answer using only only word - ""Chameleon"" or ""Hammer"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Hammer",Hammer
1491,Caiman,Hammer,Toad,reptile,39,40,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Hammer",Hammer
34,Nail,Knife,Lawn Mower,tool,40,42,"Answer using only only word - ""Knife"" or ""Lawn Mower"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Knife",Knife
35,Snake,Knife,Oil can,reptile,39,38,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Knife",Knife
49,Grinding disk,Blindworm,Knife,tool,44,43,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Knife",Knife
72,Anvil,Caiman,Knife,tool,39,40,"Answer using only only word - ""Caiman"" or ""Knife"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
86,Chisel,Knife,Lawn Mower,tool,41,42,"Answer using only only word - ""Knife"" or ""Lawn Mower"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Knife",Knife
109,Nail,Crocodile,Knife,tool,39,42,"Answer using only only word - ""Crocodile"" or ""Knife"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Knife.",Knife
121,Lawn Mower,Knife,Snake,tool,41,43,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Knife",Knife
132,Chameleon,Knife,Nail,reptile,41,42,"Answer using only only word - ""Knife"" or ""Nail"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Knife",Knife
139,Paint brush,Knife,Oil can,tool,42,42,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife",Knife
149,Paint brush,Knife,Tortoise,tool,43,43,"Answer using only only word - ""Knife"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife",Knife
153,Lizard,Knife,Saw,reptile,39,40,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Knife",Knife
190,Shovel,Knife,Oil can,tool,40,42,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Knife",Knife
234,Dinosaur,Knife,Spanner,reptile,41,41,"Answer using only only word - ""Knife"" or ""Spanner"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Knife",Knife
287,Screwdriver,Knife,Tortoise,tool,43,43,"Answer using only only word - ""Knife"" or ""Tortoise"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Knife",Knife
295,Hammer,Blindworm,Knife,tool,40,41,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Knife",Knife
319,Chisel,Knife,Turtle,tool,40,40,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Knife.",Knife
328,Screwdriver,Knife,Snake,tool,42,41,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Knife",Knife
343,Boa python,Knife,Turtle,reptile,42,42,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Knife.",Knife
363,Oil can,Blindworm,Knife,tool,41,41,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Knife.",Knife
401,Anvil,Knife,Shovel,tool,39,41,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
513,Axe,Knife,Saw,tool,37,40,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
529,Anvil,Chisel,Knife,tool,39,40,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
608,Paint brush,Knife,Spanner,tool,42,43,"Answer using only only word - ""Knife"" or ""Spanner"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife",Knife
609,Anvil,Knife,Vacuum,tool,39,41,"Answer using only only word - ""Knife"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
653,Axe,Knife,Turtle,tool,38,40,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
674,Toad,Knife,Turtle,reptile,39,40,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Knife",Knife
678,Axe,Knife,Vacuum,tool,38,41,"Answer using only only word - ""Knife"" or ""Vacuum"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
688,Vacuum,Knife,Salamander,tool,41,43,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Knife",Knife
691,Cobra,Chisel,Knife,reptile,39,42,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Knife",Knife
700,Shovel,Knife,Turtle,tool,40,42,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Knife",Knife
715,Shovel,Knife,Lizard,tool,40,42,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Knife",Knife
731,Lawn Mower,Boa python,Knife,tool,43,45,"Answer using only only word - ""Boa python"" or ""Knife"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Knife",Knife
733,Screwdriver,Blindworm,Knife,tool,43,43,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Knife",Knife
761,Chameleon,Knife,Screwdriver,reptile,42,43,"Answer using only only word - ""Knife"" or ""Screwdriver"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Knife",Knife
802,Caiman,Knife,Paint brush,reptile,41,41,"Answer using only only word - ""Knife"" or ""Paint brush"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Knife",Knife
803,Paint brush,Knife,Nail,tool,42,42,"Answer using only only word - ""Knife"" or ""Nail"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife.",Knife
851,Chisel,Knife,Lizard,tool,40,40,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Knife",Knife
872,Axe,Blindworm,Knife,tool,39,41,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
874,Snake,Knife,Nail,reptile,39,38,"Answer using only only word - ""Knife"" or ""Nail"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Knife",Knife
943,Spanner,Knife,Salamander,tool,41,43,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Knife",Knife
948,Snake,Knife,Toad,reptile,39,38,"Answer using only only word - ""Knife"" or ""Toad"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Knife",Knife
968,Spanner,Knife,Turtle,tool,40,42,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Knife",Knife
1006,Chameleon,Knife,Shovel,reptile,41,43,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Knife",Knife
1088,Hammer,Knife,Snake,tool,39,39,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Knife",Knife
1140,Chameleon,Knife,Vacuum,reptile,41,43,"Answer using only only word - ""Knife"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Knife",Knife
1181,Paint brush,Knife,Lizard,tool,42,42,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife",Knife
